group,sp,id,Mtag,tran,dist,trt,side,tag,loc,status,date_processed,initials,ic,iw,vs,is,ih,bh,vw,notes_trait
C,cal,4,239,T1,1,NR,L,1588,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T1,1,NR,L,1588,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T1,1,NR,L,1588,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T1,1,C,R,1587,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T1,1,C,R,1587,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T1,1,C,R,1587,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T1,1,C,R,1587,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T1,2,C,L,1589,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T1,2,C,L,1589,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T1,2,C,L,1589,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T1,2,C,L,1589,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T1,2,NR,R,1590,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T1,2,NR,R,1590,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T1,2,NR,R,1590,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T1,2,NR,R,1590,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,0.5,NR,L,1543,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,0.5,NR,L,1543,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,0.5,NR,L,1543,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,0.5,NR,L,1543,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,0.5,C,R,1544,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,0.5,C,R,1544,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,0.5,C,R,1544,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,0.5,C,R,1544,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,1,NR,L,1545,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,1,NR,L,1545,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,1,NR,L,1545,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,1,NR,L,1545,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,1,C,R,1546,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,1,C,R,1546,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,1,C,R,1546,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,1,C,R,1546,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,2,C,L,1547,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,2,C,L,1547,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,2,C,L,1547,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,2,C,L,1547,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,2,NR,R,1548,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,2,NR,R,1548,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,2,NR,R,1548,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,4,239,T2,2,NR,R,1548,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,home,0,NR,L,1511,loc1,1,20190616,PMH,1,3.98,0,5,10.8,NA,2.58,
C,cal,5,238,home,0,NR,L,1511,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,home,0,NR,L,1511,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,home,0,NR,L,1511,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,home,0,C,R,1508,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,home,0,C,R,1508,loc2,1,20190612,PMH,0,0,0,0,9.2,NA,6.17,
C,cal,5,238,home,0,C,R,1508,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,home,0,C,R,1508,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,0.5,C,L,1567,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,0.5,C,L,1567,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,0.5,C,L,1567,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,0.5,C,L,1567,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,0.5,NR,R,1568,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,0.5,NR,R,1568,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,0.5,NR,R,1568,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,0.5,NR,R,1568,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,1,NR,L,1569,loc1,1,20190611,PMH,3,11.78,58,3,13.9,"4.6, 4.1",11.71,
C,cal,5,238,T1,1,NR,L,1569,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,1,NR,L,1569,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,1,NR,L,1569,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,1,C,R,1570,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,1,C,R,1570,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,1,C,R,1570,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,1,C,R,1570,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,2,NR,L,1572,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,2,NR,L,1572,loc2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,2,NR,L,1572,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,2,NR,L,1572,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,2,C,R,1571,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,2,C,R,1571,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,2,C,R,1571,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T1,2,C,R,1571,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,0.5,C,L,1561,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,0.5,C,L,1561,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,0.5,C,L,1561,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,0.5,C,L,1561,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,0.5,NR,R,1562,loc1,1,20190619,PMH,3,32.47,149,28,16.1,7.4,29.85,
C,cal,5,238,T2,0.5,NR,R,1562,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,0.5,NR,R,1562,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,0.5,NR,R,1562,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,1,C,L,1563,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,1,C,L,1563,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,1,C,L,1563,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,1,C,L,1563,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,1,NR,R,1564,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,1,NR,R,1564,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,1,NR,R,1564,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,1,NR,R,1564,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,2,NR,L,1566,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,2,NR,L,1566,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,2,NR,L,1566,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,2,NR,L,1566,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,2,C,R,1565,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,2,C,R,1565,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,2,C,R,1565,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,5,238,T2,2,C,R,1565,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,home,0,C,L,1519,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,home,0,C,L,1519,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,home,0,C,L,1519,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,home,0,C,L,1519,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,home,0,NR,R,1525,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,home,0,NR,R,1525,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,home,0,NR,R,1525,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,home,0,NR,R,1525,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,0.5,C,L,1515,loc1,1,20190612,PMH,1,2.82,13,10,16.7,NA,4.9,
C,cal,6,244,T1,0.5,C,L,1515,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,0.5,C,L,1515,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,0.5,C,L,1515,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,0.5,NR,R,1505,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,0.5,NR,R,1505,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,0.5,NR,R,1505,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,0.5,NR,R,1505,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,1,NR,L,1539,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,1,NR,L,1539,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,1,NR,L,1539,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,1,NR,L,1539,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,1,C,R,1540,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,1,C,R,1540,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,1,C,R,1540,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,1,C,R,1540,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,2,NR,L,1542,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,2,NR,L,1542,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,2,NR,L,1542,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,2,NR,L,1542,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,2,C,R,1541,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,2,C,R,1541,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,2,C,R,1541,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T1,2,C,R,1541,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,0.5,NR,L,1510,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,0.5,NR,L,1510,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,0.5,NR,L,1510,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,0.5,NR,L,1510,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,0.5,C,R,1506,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,0.5,C,R,1506,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,0.5,C,R,1506,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,0.5,C,R,1506,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,1,NR,L,1517,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,1,NR,L,1517,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,1,NR,L,1517,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,1,NR,L,1517,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,1,C,R,1507,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,1,C,R,1507,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,1,C,R,1507,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,1,C,R,1507,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,2,C,L,1535,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,2,C,L,1535,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,2,C,L,1535,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,2,C,L,1535,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,2,NR,R,1532,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,2,NR,R,1532,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,2,NR,R,1532,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,cal,6,244,T2,2,NR,R,1532,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,home,0,C,L,1599,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,home,0,C,L,1599,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,home,0,C,L,1599,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,home,0,C,L,1599,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,home,0,NR,R,1600,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,home,0,NR,R,1600,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,home,0,NR,R,1600,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,home,0,NR,R,1600,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,0.5,NR,L,1604,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,0.5,NR,L,1604,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,0.5,NR,L,1604,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,0.5,NR,L,1604,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,0.5,C,R,1603,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,0.5,C,R,1603,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,0.5,C,R,1603,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,0.5,C,R,1603,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,1,NR,L,1605,loc1,1,20190611,PMH,2,8.37,49,19,17.7,3.9,12.63,
C,fre,1,231,T1,1,NR,L,1605,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,1,NR,L,1605,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,1,NR,L,1605,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,1,C,R,1606,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,1,C,R,1606,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,1,C,R,1606,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,1,C,R,1606,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,2,C,L,1607,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,2,C,L,1607,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,2,C,L,1607,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,2,C,L,1607,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,2,NR,R,1608,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,2,NR,R,1608,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,2,NR,R,1608,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T1,2,NR,R,1608,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,0.5,C,L,1610,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,0.5,C,L,1610,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,0.5,C,L,1610,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,0.5,C,L,1610,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,0.5,NR,R,1609,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,0.5,NR,R,1609,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,0.5,NR,R,1609,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,0.5,NR,R,1609,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,1,C,L,1611,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,1,C,L,1611,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,1,C,L,1611,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,1,C,L,1611,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,1,NR,R,1612,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,1,NR,R,1612,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,1,NR,R,1612,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,1,NR,R,1612,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,2,C,L,1614,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,2,C,L,1614,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,2,C,L,1614,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,2,C,L,1614,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,2,NR,R,1613,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,2,NR,R,1613,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,2,NR,R,1613,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,1,231,T2,2,NR,R,1613,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,home,0,C,L,1597,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,home,0,C,L,1597,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,home,0,C,L,1597,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,home,0,C,L,1597,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,home,0,NR,R,1596,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,home,0,NR,R,1596,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,home,0,NR,R,1596,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,home,0,NR,R,1596,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,0.5,NR,L,1615,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,0.5,NR,L,1615,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,0.5,NR,L,1615,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,0.5,NR,L,1615,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,0.5,C,R,1616,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,0.5,C,R,1616,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,0.5,C,R,1616,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,0.5,C,R,1616,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,1,C,L,1618,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,1,C,L,1618,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,1,C,L,1618,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,1,C,L,1618,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,1,NR,R,1617,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,1,NR,R,1617,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,1,NR,R,1617,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,1,NR,R,1617,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,2,C,L,1620,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,2,C,L,1620,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,2,C,L,1620,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,2,C,L,1620,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,2,NR,R,1619,loc1,1,20190612,PMH,1,9.37,76,9,25.9,NA,20.32,
C,fre,2,230,T1,2,NR,R,1619,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,2,NR,R,1619,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T1,2,NR,R,1619,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T2,0.5,C,L,1622,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T2,0.5,C,L,1622,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T2,0.5,C,L,1622,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T2,0.5,C,L,1622,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T2,0.5,NR,R,1621,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T2,0.5,NR,R,1621,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T2,0.5,NR,R,1621,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C,fre,2,230,T2,0.5,NR,R,1621,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
